longitude,latitude,housing_median_age,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,room_bedroom_ratio,avg_rooms_per_household,people_per_household,median_house_value
-118.31,34.04,29,2.0658,0,0,0,0,3.525951557,3.575438596,3.631578947,214600
-118.31,34.03,29,0.8351,0,0,0,0,2.811995386,3.237715803,2.807436919,150000
-118.32,34.03,31,1.9531,0,0,0,0,4.403193613,5.071264368,2.744827586,227800
-118.31,34.04,52,2.5833,0,0,0,0,4.480701754,3.823353293,2.856287425,234600
-118.3,34.04,24,1.7109,0,0,0,0,3.576068376,3.888475836,3.265799257,175000
-118.3,34.04,37,2.006,0,0,0,0,3.684210526,3.769230769,4.048717949,150000
-118.31,34.04,37,1.767,0,0,0,0,3.408163265,3.711111111,3.771428571,170300
-118.29,34.04,44,2.0405,0,0,0,0,3.352331606,3.628037383,3.829906542,143000
-118.3,34.03,41,1.78,0,0,0,0,3.88028169,4.20610687,4.753180662,162500
-118.3,34.04,35,2.1518,0,0,0,0,3.15942029,3.303030303,4.863636364,152800
-118.29,34.04,31,2.1542,0,0,0,0,2.341137124,2.348993289,4.268456376,128100
-118.29,34.04,32,2.1471,0,0,0,0,2.373626374,2.322580645,3.774193548,125000
-118.29,34.03,42,1.9167,0,0,0,0,3.016157989,3.19391635,3.990494297,136400
-118.28,34.03,45,2.0673,0,0,0,0,3.262975779,3.962184874,4.004201681,151600
-118.29,34.03,42,1.2875,0,0,0,0,2.399470899,3.149305556,2.854166667,179200
-118.29,34.03,29,1.0219,0,0,0,0,2.560693642,2.921681781,2.739488871,258300
-118.29,34.03,38,2.0848,0,0,0,0,3.434782609,3.403628118,4.029478458,135200
-118.29,34.03,22,0.7473,0,0,0,0,2.682591093,3.116650988,2.239887112,168800
-118.29,34.03,27,2.135,0,0,0,0,3.777003484,3.885304659,3.888888889,119600
-118.31,34.03,46,2.025,0,0,0,0,4.260784314,4.56512605,2.821428571,135500
-118.31,34.03,52,2.8295,0,0,0,0,4.684729064,4.94025974,3.202597403,132200
-118.31,34.02,52,2.45,0,0,0,0,4.13028169,3.976271186,2.759322034,111400
-118.31,34.02,44,1.4712,0,0,0,0,4.799382716,5.867924528,3.513207547,105800
-118.31,34.02,45,2.4519,0,0,0,0,5.118705036,5.155797101,2.97826087,98100
-118.31,34.02,52,1.2434,0,0,0,0,4.154195011,4.361904762,2.823809524,98400
-118.3,34.03,47,2.1571,0,0,0,0,4.008944544,4.446428571,3.521825397,147900
-118.3,34.03,40,2.7125,0,0,0,0,4.532085561,4.74789916,3.18767507,150000
-118.31,34.03,47,1.23,0,0,0,0,,5.367346939,3.204081633,138400
-118.3,34.03,37,1.8564,0,0,0,0,3.630548303,3.814814815,3.547325103,187500
-118.31,34.03,34,2.1173,0,0,0,0,3.947775629,4.123232323,2.987878788,156600
-118.31,34.02,23,1.3187,0,0,0,0,4.289672544,4.717451524,3.692520776,127100
-118.31,34.02,46,2.2981,0,0,0,0,4.213219616,4.584686775,3.269141531,112100
-118.3,34.02,49,1.85,0,0,0,0,4.389233954,5.096153846,3.658653846,116800
-118.29,34.02,21,2.087,0,0,0,0,3.342158859,3.622516556,3.368653422,141300
-118.3,34.02,34,1.631,0,0,0,0,4.124352332,4.516312057,3.509219858,137500
-118.3,34.02,31,1.5781,0,0,0,0,4.043933054,4.569739953,3.598108747,119300
-118.28,34.02,29,0.4999,0,0,0,0,2.248908297,2.373271889,5.394812033,500001
-118.27,34.03,50,1.7546,0,0,0,0,1.702586207,1.625514403,3.901234568,175000
-118.27,34.03,51,1.7115,0,0,0,0,3.033175355,3.359580052,4.094488189,125000
-118.28,34.04,19,1.6089,0,0,0,0,1.908713693,2.008733624,3.886462882,162500
-118.28,34.04,24,1.2969,0,0,0,0,2.35412844,2.486434109,3.744186047,160200
-118.28,34.04,25,1.4167,0,0,0,0,2.028205128,2.200278164,3.324061196,200000
-118.28,34.04,20,2.1806,0,0,0,0,2.627753304,2.633554084,4.150110375,180000
-118.28,34.05,44,1.6037,0,0,0,0,2.685654008,2.767391304,3.813043478,275000
-118.28,34.03,41,1.8539,0,0,0,0,2.443742099,2.688456189,4.340751043,147500
-118.28,34.03,40,1.7976,0,0,0,0,2.66080402,3.218844985,3.335866261,164600
-118.28,34.04,48,2.2232,0,0,0,0,2.964912281,3.320960699,3.868995633,162500
-118.27,34.02,39,1.875,0,0,0,0,3.165876777,3.22705314,4.911433172,127300
-118.28,34.02,52,1.9375,0,0,0,0,2.72815534,2.927083333,4.895833333,38800
-118.27,34.02,40,0.9234,0,0,0,0,1.975352113,2.736585366,3.229268293,187500
-118.28,34.03,26,0.844,0,0,0,0,2.604449938,3.683566434,4.931818182,350000
-118.28,34.03,25,1.2989,0,0,0,0,2.558181818,2.980932203,2.527542373,225000
-118.25,34.02,50,2.1944,0,0,0,0,2.02247191,2.368421053,4.684210526,158300
-118.24,34.03,52,1.8333,0,0,0,0,3.021276596,3.155555556,3.044444444,312500
-118.26,34.03,49,1.2096,0,0,0,0,3.322222222,4.397058824,4.220588235,100000
-118.25,34.03,52,2.1905,0,0,0,0,3.04784689,3.461956522,4.497282609,124000
-118.25,34.02,32,1.6302,0,0,0,0,3.069196429,3.18287037,3.930555556,130700
-118.26,34.02,38,1.5652,0,0,0,0,3.438596491,3.161290323,4.219354839,123100
-118.26,34.02,38,2.131,0,0,0,0,3.126074499,3.208823529,5.252941176,136500
-118.26,34.02,40,1.8382,0,0,0,0,3.477900552,3.850152905,4.584097859,126400
-118.26,34.02,37,2.1667,0,0,0,0,3.095808383,3.272151899,4.584388186,117700
-118.26,34.02,48,1.3134,0,0,0,0,3.329545455,3.6625,4.6475,96200
-118.26,34.02,46,2.0703,0,0,0,0,3.49859944,3.773413897,4.854984894,114800
-118.26,34.02,41,1.5603,0,0,0,0,2.625386997,2.709265176,4.562300319,109600
-118.26,34.02,39,2.2356,0,0,0,0,3.00862069,3.061403509,4.587719298,119500
-118.25,34.02,35,1.913,0,0,0,0,2.814814815,2.967462039,4.856832972,114300
-118.25,34.02,33,2.1957,0,0,0,0,3.192380952,3.254368932,4.978640777,100800
-118.25,34.01,28,1.2396,0,0,0,0,3.536764706,3.7578125,4.65625,90300
-118.25,34.02,32,2.3304,0,0,0,0,3.197560976,3.310606061,4.525252525,119900
-118.24,34.02,48,1.8485,0,0,0,0,3.613333333,4.754385965,5.00877193,90600
-118.24,34.01,48,2.375,0,0,0,0,4,3.6,4.409090909,107500
-118.24,34.01,43,1.8929,0,0,0,0,3.279279279,3.362586605,4.845265589,99200
-118.25,34.01,31,2.1466,0,0,0,0,3.228287841,3.450928382,5.177718833,100800
-118.24,34.01,30,1.7813,0,0,0,0,4.709302326,5.955882353,5.394812033,127500
-118.25,34.01,45,1.0898,0,0,0,0,2.896296296,3.327659574,4.382978723,93400
-118.25,34.01,36,1.2857,0,0,0,0,3.354961832,3.724576271,4.381355932,99300
-118.25,34.01,43,1.3287,0,0,0,0,3.702072539,4.036723164,3.988700565,107200
-118.25,34.01,43,1.7425,0,0,0,0,3.315789474,3.358208955,4.221748401,100500
-118.25,34.01,30,1.4464,0,0,0,0,3.305841924,3.657794677,4.866920152,110200
-118.26,34.01,38,1.4653,0,0,0,0,3.350961538,3.383495146,3.63592233,118800
-118.26,34.01,47,1.5089,0,0,0,0,3.92879257,3.904615385,5.009230769,115800
-118.26,34.01,37,1.9074,0,0,0,0,3.669161677,4.098662207,4.722408027,99600
-118.27,34.01,42,1.4524,0,0,0,0,3.425605536,3.523131673,4.153024911,126800
-118.26,34.01,46,2.1776,0,0,0,0,3.4743083,3.977375566,4.570135747,118300
-118.27,34.02,21,2.319,0,0,0,0,3.504,3.590163934,4.112021858,97200
-118.27,34.01,35,1.8652,0,0,0,0,3.36056338,3.498533724,5.231671554,116100
-118.27,34.01,35,1.2206,0,0,0,0,3.007194245,3.221579961,4.057803468,129200
-118.27,34.01,47,1.4327,0,0,0,0,3.488636364,4.167420814,3.986425339,114100
-118.27,34.01,43,2.0817,0,0,0,0,3.207792208,3.319892473,4.690860215,113300
-118.27,34,46,2.148,0,0,0,0,4.08411215,4.273838631,4.173594132,103800
-118.27,34,48,1.7052,0,0,0,0,4.054229935,4.238095238,4.158730159,107400
-118.27,34,47,1.75,0,0,0,0,3.291139241,3.627906977,4.130232558,95800
-118.26,34.01,43,1.8641,0,0,0,0,3.195014663,3.577996716,4.308702791,108200
-118.26,34,41,1.6221,0,0,0,0,3.522357724,3.825607064,3.920529801,104200
-118.25,34,36,1.7237,0,0,0,0,3.868913858,4.510917031,4.855895197,105800
-118.25,34,36,1.6382,0,0,0,0,3.805825243,4.02739726,4.339041096,105000
-118.25,34,32,1.5781,0,0,0,0,3.561403509,4.006578947,4.25,102900
-118.25,34,41,1.303,0,0,0,0,3.722105263,3.729957806,3.630801688,90400
-118.25,34,34,1.4792,0,0,0,0,3.451086957,3.656429942,4.211132438,95800
-118.24,34,23,1.2056,0,0,0,0,3.74522293,3.398843931,4.138728324,87500
-118.24,34,43,0.9463,0,0,0,0,4.189320388,4.614973262,4.213903743,95000
-118.25,34,29,2.2813,0,0,0,0,3.909090909,4.476340694,5.350157729,101300
-118.24,34,38,1.7132,0,0,0,0,4.142512077,4.40874036,4.406169666,108200
-118.24,33.99,44,1.875,0,0,0,0,3.862068966,4.666666667,5.25,98600
-118.24,33.99,41,1.6731,0,0,0,0,3.830645161,4.036827195,5.107648725,88200
-118.25,33.99,42,1.5556,0,0,0,0,3.93902439,4.290322581,4.736242884,98500
-118.25,33.99,39,2.1793,0,0,0,0,3.993730408,3.932098765,4.203703704,107900
-118.26,34,27,0.8941,0,0,0,0,3.363256785,3.517467249,3.181222707,91900
-118.26,34,37,1.9208,0,0,0,0,3.7517934,4.150793651,3.942857143,103400
-118.27,34,40,1.852,0,0,0,0,3.504173623,3.967863894,4.368620038,101500
-118.27,34,43,1.3403,0,0,0,0,3.774193548,4.2,3.11025641,110800
-118.27,34,43,1.8917,0,0,0,0,3.30183727,3.51396648,3.56424581,106900
-118.26,33.99,47,1.8242,0,0,0,0,4.010752688,4.257990868,4.374429224,95000
-118.26,33.99,36,1.6901,0,0,0,0,3.992079208,4.344827586,3.894396552,103500
-118.27,33.99,30,1.9531,0,0,0,0,3.6,4.097560976,4.300813008,100000
-118.27,33.99,35,1.4886,0,0,0,0,3.170068027,3.304964539,4.088652482,100000
-118.27,33.99,38,1.8086,0,0,0,0,3.147651007,3.5,4.435323383,97100
-118.28,34.01,46,1.8824,0,0,0,0,2.640718563,3.0625,4.3125,162500
-118.28,34.02,46,2.1382,0,0,0,0,2.577464789,2.935828877,4.037433155,156300
-118.29,34.01,40,1.1667,0,0,0,0,2.836538462,4.004524887,3.615384615,143800
-118.3,34.01,48,1.9152,0,0,0,0,3.851141553,4.443624868,3.475237092,122300
-118.3,34.02,27,1.2446,0,0,0,0,3.498402556,4.147727273,3.348484848,103800
-118.29,34.02,26,1.1563,0,0,0,0,3.43814433,3.592459605,3.669658887,118800
-118.3,34.02,42,1.6699,0,0,0,0,3.56119403,3.6096823,3.520423601,108000
-118.3,34.01,35,1.7961,0,0,0,0,3.955172414,4.081850534,2.911032028,111700
-118.31,34.01,50,1.7386,0,0,0,0,4.132768362,4.993174061,3.112627986,109400
-118.31,34.02,41,1.6667,0,0,0,0,4.842592593,5.2039801,3.616915423,116900
-118.31,34.02,43,1.6955,0,0,0,0,4.230769231,4.79787234,3.336170213,115200
-118.31,34.01,39,2.0417,0,0,0,0,3.66254417,3.78976234,2.277879342,117100
-118.31,34.02,46,1.6851,0,0,0,0,4.533742331,4.948660714,2.738839286,108800
-118.31,34.01,48,2.5263,0,0,0,0,4.781954887,5.108433735,2.724899598,121000
-118.31,34.01,52,1.8214,0,0,0,0,5.362105263,5.736486486,3.191441441,123200
-118.31,34.01,52,3.0759,0,0,0,0,5.122857143,4.898907104,3.56010929,123700
-118.29,34.01,42,2.3942,0,0,0,0,3.650224215,4.329787234,2.718085106,123200
-118.29,34.01,50,1.6505,0,0,0,0,3.325408618,3.838765009,3.854202401,125000
-118.3,34,52,1.6875,0,0,0,0,4.140142518,4.5390625,3.140625,116000
-118.3,34.01,52,2.5885,0,0,0,0,4.457943925,4.842639594,3.225888325,136200
-118.3,34.01,52,2.0625,0,0,0,0,4.209912536,4.323353293,3.45508982,134400
-118.28,34.01,34,1.7143,0,0,0,0,2.974193548,3.114864865,3.310810811,132000
-118.28,34,46,2.3403,0,0,0,0,3.563714903,3.602620087,4.349344978,114100
-118.29,34,6,1.4639,0,0,0,0,3.177350427,3.689826303,3.744416873,112500
-118.29,34.01,39,1.6036,0,0,0,0,3.628019324,3.251082251,4.372294372,137500
-118.29,34.01,30,1.0539,0,0,0,0,2.673745174,2.934322034,3.665254237,142500
-118.28,34.01,50,1.8656,0,0,0,0,3.27581864,3.377922078,4,122900
-118.28,34,43,1.2065,0,0,0,0,2.910204082,3.008438819,3.713080169,103600
-118.28,34.01,52,1.2175,0,0,0,0,2.581168831,2.890909091,4.065454545,131300
-118.28,34.01,48,2.3309,0,0,0,0,2.542105263,2.569148936,4.122340426,126600
-118.28,34,38,2.125,0,0,0,0,3.621064061,3.759864713,4.072153326,118800
-118.28,34,42,2.0938,0,0,0,0,3.678657074,4.036842105,3.407894737,119200
-118.28,34,42,1.2778,0,0,0,0,3.01056338,3.461538462,3.603238866,112500
-118.28,34,44,1.432,0,0,0,0,3.635862069,4.049155146,3.351766513,124000
-118.28,34,48,2.1607,0,0,0,0,4.026595745,4.401162791,3.933139535,96100
-118.29,34,44,2.1354,0,0,0,0,4.529715762,4.613157895,3.065789474,105800
-118.29,34,41,1.2347,0,0,0,0,3.665314402,3.836518047,3.675159236,111700
-118.29,34,52,2.7727,0,0,0,0,4.471186441,4.867158672,3.313653137,128600
-118.3,34,40,1.1806,0,0,0,0,4.024911032,4.917391304,3.734782609,134600
-118.3,34,52,1.5179,0,0,0,0,4,4.02266289,3.059490085,116100
-118.29,34,52,2.0809,0,0,0,0,5.220647773,5.631004367,3.401746725,109600
-118.3,34,52,2.0958,0,0,0,0,4.472148541,4.735955056,2.758426966,116400
-118.3,34,52,3.05,0,0,0,0,5.268292683,5.445378151,3.584033613,111600
-118.31,34,52,1.6892,0,0,0,0,4.990291262,5.586956522,3.402173913,129100
-118.3,34,52,2,0,0,0,0,4.853107345,5.506410256,3.288461538,128000
-118.31,34,52,1.933,0,0,0,0,4.300791557,4.024691358,3.488888889,120000
-118.31,34,52,2.1116,0,0,0,0,4.219626168,4.419249592,2.856443719,122500
-118.31,34,47,1.9792,0,0,0,0,4.284530387,4.816770186,4.127329193,116400
-118.31,33.99,48,1.6559,0,0,0,0,5.161662818,5.161662818,3.147806005,101400
-118.31,33.99,47,2.0915,0,0,0,0,4.247910864,4.57957958,2.948948949,126600
-118.31,33.99,45,2.2339,0,0,0,0,4.392330383,4.712025316,2.503164557,104800
-118.31,33.99,44,1.7083,0,0,0,0,4.75698324,6.83935743,3.168674699,100000
-118.29,33.99,46,1.5846,0,0,0,0,4.100628931,4.375838926,2.963087248,114800
-118.3,33.99,47,1.8317,0,0,0,0,4.484693878,5.061420345,3.652591171,96500
-118.3,33.99,47,1.9853,0,0,0,0,4.150093809,3.992779783,3.435018051,101100
-118.28,33.99,46,1.275,0,0,0,0,3.66571835,3.751091703,3.560407569,98300
-118.29,33.99,46,2.0542,0,0,0,0,4.147169811,4.422535211,4.158953722,103400
-118.28,33.99,52,2.5848,0,0,0,0,3.751461988,3.899696049,4.142857143,101900
-118.28,33.99,49,1.7159,0,0,0,0,4.51975052,4.491735537,3.845041322,95000
-118.28,33.99,46,1.7849,0,0,0,0,3.77258567,4.294326241,4.088652482,99300
-118.32,34.01,52,2.6667,0,0,0,0,4.812403101,5.342512909,2.578313253,128000
-118.32,34.02,50,4.2554,0,0,0,0,6.46484375,6.365384615,2.584615385,194300
-118.32,34.02,48,3.3906,0,0,0,0,6.327922078,5.732352941,2.420588235,189700
-118.32,34.01,50,3.1548,0,0,0,0,4.885941645,5.401759531,2.395894428,157700
-118.32,34.01,47,2.4022,0,0,0,0,4.703504043,4.741847826,2.932065217,123400
-118.33,34.02,46,4.26,0,0,0,0,6.157894737,5.959785523,2.595174263,182600
-118.33,34.01,47,3.7727,0,0,0,0,5.096525097,4.536082474,2.243986254,193000
-118.33,34.02,42,3.5,0,0,0,0,5.404761905,4.911057692,2.088942308,181100
-118.32,34.01,44,2.4934,0,0,0,0,4.416210296,4.754716981,1.912735849,165800
-118.33,34.01,43,2.0217,0,0,0,0,3.94858156,4.718220339,2.025423729,187500
-118.33,34.01,44,1.9231,0,0,0,0,3.805615551,3.959550562,1.766292135,188500
-118.33,34.01,44,1.9631,0,0,0,0,4.43495935,4.425963489,1.780933063,181300
-118.32,34,50,1.95,0,0,0,0,4.68975469,4.814814815,3.407407407,112600
-118.32,34,50,2.4583,0,0,0,0,4.758695652,4.667377399,2.33901919,120900
-118.33,34,47,2.2054,0,0,0,0,4.306701031,5.271293375,2.823343849,121500
-118.33,34,47,2.3333,0,0,0,0,4.411764706,4.768786127,2.404624277,133300
-118.33,34,24,0.9304,0,0,0,0,2.728125,2.834415584,1.717532468,151600
-118.32,33.99,43,2.5909,0,0,0,0,4.233820459,5.147208122,2.725888325,98700
-118.32,33.99,49,1.9779,0,0,0,0,5.230483271,4.971731449,3.141342756,114200
-118.33,33.99,44,2.8542,0,0,0,0,4.956072351,5.269230769,2.85989011,126500
-118.33,33.99,46,3.2083,0,0,0,0,5.022222222,5.531468531,2.716783217,149600
-118.34,33.99,48,4.8125,0,0,0,0,5.997014925,6.764309764,3.094276094,170500
-118.32,33.99,48,2.1875,0,0,0,0,4.436619718,4.5,2.825,115200
-118.32,33.99,43,3.7167,0,0,0,0,5.418103448,5.418103448,3.168103448,108900
-118.33,33.99,43,2.8274,0,0,0,0,4.043636364,4.080733945,2.932110092,122500
-118.34,33.99,46,3.1731,0,0,0,0,3.779503106,3.990163934,2.170491803,140300
-118.32,33.98,47,2.175,0,0,0,0,4.519047619,4.373271889,2.64516129,114700
-118.32,33.98,40,3.2344,0,0,0,0,4.685920578,5.090196078,3.101960784,104300
-118.32,33.98,47,1.9732,0,0,0,0,4.616314199,4.961038961,2.805194805,101000
-118.32,33.98,46,3.0833,0,0,0,0,4.752212389,5.130573248,2.933121019,103300
-118.33,33.98,28,1.8806,0,0,0,0,3.24353628,3.717973231,2.98374761,113900
-118.33,33.98,32,1.6477,0,0,0,0,3.648261759,3.74789916,3.092436975,108900
-118.33,33.98,38,1.8472,0,0,0,0,3.84798995,4.248266297,2.986130374,149100
-118.34,33.99,48,2.9643,0,0,0,0,5.138568129,5.548628429,2.917705736,140400
-118.34,33.98,46,2.9315,0,0,0,0,5.19804401,5.1352657,3.120772947,149000
-118.35,33.99,47,4.9531,0,0,0,0,5.744736842,5.884097035,2.498652291,180100
-118.35,33.98,47,3.8235,0,0,0,0,5.449023861,5.896713615,2.539906103,207600
-118.34,33.99,34,1.675,0,0,0,0,3.007575758,3.280991736,2.066115702,166700
-118.32,33.98,44,2.2396,0,0,0,0,4.611464968,4.670967742,2.777419355,108600
-118.32,33.97,52,3.5114,0,0,0,0,5.55625,6.372759857,2.849462366,138800
-118.32,33.98,49,1.7067,0,0,0,0,4.24024024,4.304878049,2.74695122,118600
-118.33,33.98,30,1.6531,0,0,0,0,3.34264232,3.700356718,3.256837099,118500
-118.33,33.97,44,2.5363,0,0,0,0,4.362694301,4.408376963,2.483420593,158800
-118.33,33.97,47,4.1635,0,0,0,0,4.959349593,4.854111406,2.445623342,156400
-118.36,34.02,46,3.8643,0,0,0,0,4.692982456,4.63490099,1.858910891,195800
-118.36,34.01,33,6.5044,0,0,0,0,6.738197425,6.767241379,2.61637931,350400
-118.37,34.02,33,4.4028,0,0,0,0,5.262790698,5.92408377,2.356020942,246800
-118.38,34.02,31,4.3077,0,0,0,0,4.206666667,4.443661972,1.922535211,140600
-118.33,34.02,11,0.8702,0,0,0,0,3.990415335,3.717261905,1.860119048,170500
-118.34,34.01,35,2.5568,0,0,0,0,3.78551532,3.985337243,1.920821114,312500
-118.34,34.01,37,1.7945,0,0,0,0,3.893829401,4.502623295,2.036726128,106300
-118.34,34.01,38,1.6187,0,0,0,0,3.153741497,3.301994302,2.004273504,266700
-118.34,34.02,44,4.0357,0,0,0,0,6.207317073,6.232653061,2.481632653,187800
-118.35,34.02,34,1.7622,0,0,0,0,3.707362535,3.843478261,2.632850242,167900
-118.35,34.02,34,1.5143,0,0,0,0,3.310913706,3.805981036,2.580598104,118800
-118.35,34.02,27,1.4589,0,0,0,0,3.141253508,3.512552301,2.526150628,87500
-118.35,34.01,33,3.6629,0,0,0,0,5.400998336,5.383084577,2.628524046,353200
-118.35,34.01,35,3.5486,0,0,0,0,,5.041388518,2.113484646,332100
-118.35,34,28,3.25,0,0,0,0,4.967793881,5.528673835,2.082437276,301000
-118.28,33.99,35,1.8818,0,0,0,0,3.743421053,3.659163987,3.627009646,100000
-118.28,33.99,37,1.4625,0,0,0,0,3.842105263,4.247844828,3.605603448,103000
-118.29,33.99,39,2.5547,0,0,0,0,4.165957447,4.148305085,3.631355932,108900
-118.29,33.98,41,1.0516,0,0,0,0,3.802884615,4.275675676,3.843243243,108300
-118.29,33.99,43,1.9375,0,0,0,0,4.778894472,5.239669421,3.17630854,112900
-118.3,33.99,44,1.1645,0,0,0,0,4.472392638,5.151943463,4.09540636,98200
-118.3,33.99,43,2.5437,0,0,0,0,3.994791667,4.662613982,3.741641337,94500
-118.3,33.98,44,1.9556,0,0,0,0,4.115979381,4.975077882,2.809968847,93300
-118.3,33.99,45,1.84,0,0,0,0,3.763274336,3.983606557,3.475409836,91400
-118.31,33.98,44,5.1136,0,0,0,0,4.111111111,2.883116883,3.038961039,111700
-118.31,33.99,49,2.895,0,0,0,0,4.37244898,3.75877193,3.043859649,108000
-118.31,33.98,52,2,0,0,0,0,4.312206573,5.355685131,3.096209913,96500
-118.31,33.98,52,3.5982,0,0,0,0,4.854984894,5.447457627,3.050847458,96600
-118.31,33.98,50,1.825,0,0,0,0,4.372246696,4.841463415,2.658536585,106600
-118.31,33.98,52,2.3977,0,0,0,0,5.211081794,5.323450135,2.811320755,112200
-118.32,33.98,49,2.2138,0,0,0,0,4.468609865,5.058375635,2.670050761,119800
-118.29,33.98,44,1.9125,0,0,0,0,4.073873874,4.969230769,2.962637363,97200
-118.29,33.98,48,3.4444,0,0,0,0,4.865800866,5.040358744,3.511210762,93100
-118.3,33.98,52,2.9432,0,0,0,0,4.352380952,4.949458484,3.559566787,94000
-118.3,33.98,48,1.6611,0,0,0,0,4.516853933,4.975247525,2.99009901,95800
-118.3,33.98,48,3.0455,0,0,0,0,4.873170732,5.230366492,3.078534031,102400
-118.3,33.98,44,2.9375,0,0,0,0,4.6,4.532846715,2.959854015,95200
-118.29,33.98,42,1.3479,0,0,0,0,3.688802083,3.907586207,3.506206897,100000
-118.29,33.98,46,1.4042,0,0,0,0,3.726666667,4.401574803,3.094488189,110000
-118.28,33.98,39,1.9564,0,0,0,0,3.785507246,3.945619335,4.024169184,92200
-118.28,33.98,47,2.2411,0,0,0,0,4.481865285,3.986175115,3.603686636,93000
-118.28,33.98,45,0.9337,0,0,0,0,4.134615385,4.712328767,3.78630137,92300
-118.28,33.98,19,0.9809,0,0,0,0,2.821086262,3.187725632,2.620938628,121400
-118.29,33.98,30,1.223,0,0,0,0,3.65408805,4.020761246,4.176470588,100000
-118.28,33.97,31,1.689,0,0,0,0,3.94095941,3.800711744,3.882562278,102600
-118.28,33.97,31,1.9219,0,0,0,0,3.56360424,3.871401152,3.959692898,107000
-118.28,33.97,35,1.375,0,0,0,0,3.635646688,4.058098592,3.482394366,100000
-118.29,33.97,43,1.7734,0,0,0,0,3.958333333,4.523809524,3.62755102,107300
-118.3,33.97,46,3.375,0,0,0,0,4.495268139,4.6875,3.75,98500
-118.3,33.97,44,2.0673,0,0,0,0,5.262975779,5.336842105,3.768421053,99800
-118.3,33.97,42,2.6311,0,0,0,0,4.72,4.968421053,2.984210526,124100
-118.3,33.97,50,2.1221,0,0,0,0,5.033259424,5.509708738,2.427184466,119400
-118.31,33.97,52,3.2188,0,0,0,0,4.907692308,5.281456954,2.725165563,124200
-118.31,33.97,47,2.7917,0,0,0,0,4.895734597,5.436842105,3.042105263,125800
-118.31,33.97,52,3.725,0,0,0,0,5.880866426,5.65625,2.84375,142600
-118.31,33.97,48,3.0917,0,0,0,0,4.907643312,4.939102564,2.625,136100
-118.31,33.94,41,2.7401,0,0,0,0,4.730769231,5.412,3.004,131700
-118.3,33.95,50,3.1346,0,0,0,0,5.653374233,5.869426752,2.840764331,120000
-118.31,33.95,43,3.2708,0,0,0,0,5.092178771,5.330409357,3.114035088,131000
-118.31,33.95,44,4.0043,0,0,0,0,4.678678679,4.930379747,3.465189873,133500
-118.31,33.95,44,4.8295,0,0,0,0,5.790697674,6.058394161,3.175182482,149600
-118.31,33.94,43,3.0682,0,0,0,0,5.353689567,5.340101523,2.873096447,142000
-118.31,33.96,43,1.747,0,0,0,0,3.722319859,4.236,2.532,121000
-118.31,33.96,43,1.528,0,0,0,0,4.359026369,4.651515152,2.848484848,131800
-118.31,33.96,46,3.4643,0,0,0,0,5.564356436,5.26875,2.71875,136300
-118.31,33.96,48,4.0625,0,0,0,0,5.66011236,5.961538462,3.017751479,138700
-118.29,33.97,48,3.5208,0,0,0,0,5.347529813,6.203557312,2.606719368,134200
-118.29,33.96,36,1.4868,0,0,0,0,4.117505995,4.66576087,2.451086957,113200
-118.3,33.96,43,2.8299,0,0,0,0,4.545248869,4.576309795,2.494305239,109500
-118.3,33.96,39,2.6518,0,0,0,0,4.533980583,5.296786389,2.880907372,136300
-118.28,33.96,41,1.2273,0,0,0,0,3.455882353,3.338068182,3.525568182,98400
-118.28,33.96,34,1.6156,0,0,0,0,3.690391459,4.035019455,3.721789883,102100
-118.28,33.97,34,1.6652,0,0,0,0,3.455112219,3.875524476,3.890909091,99000
-118.29,33.96,31,1.3096,0,0,0,0,3.329470199,3.994041708,3.68123138,116300
-118.3,33.96,47,3.9722,0,0,0,0,5.064748201,5.739130435,3.154891304,117400
